data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
2.33,06/2008,Analyst,1.B.1.a,Realistic,41-3021.00,OI,Occupational Interests,Insurance Sales Agents
1.67,06/2008,Analyst,1.B.1.b,Investigative,41-3021.00,OI,Occupational Interests,Insurance Sales Agents
1.33,06/2008,Analyst,1.B.1.c,Artistic,41-3021.00,OI,Occupational Interests,Insurance Sales Agents
3.67,06/2008,Analyst,1.B.1.d,Social,41-3021.00,OI,Occupational Interests,Insurance Sales Agents
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-3021.00,OI,Occupational Interests,Insurance Sales Agents
5.33,06/2008,Analyst,1.B.1.f,Conventional,41-3021.00,OI,Occupational Interests,Insurance Sales Agents
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-3021.00,IH,Occupational Interest High-Point,Insurance Sales Agents
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-3021.00,IH,Occupational Interest High-Point,Insurance Sales Agents
4.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-3021.00,IH,Occupational Interest High-Point,Insurance Sales Agents
1.42,11/2020,Analyst - Transition,1.B.1.a,Realistic,41-3031.00,OI,Occupational Interests,"Securities, Commodities, and Financial Services Sales Agents"
1.83,11/2020,Analyst - Transition,1.B.1.b,Investigative,41-3031.00,OI,Occupational Interests,"Securities, Commodities, and Financial Services Sales Agents"
1.5,11/2020,Analyst - Transition,1.B.1.c,Artistic,41-3031.00,OI,Occupational Interests,"Securities, Commodities, and Financial Services Sales Agents"
3.0,11/2020,Analyst - Transition,1.B.1.d,Social,41-3031.00,OI,Occupational Interests,"Securities, Commodities, and Financial Services Sales Agents"
6.92,11/2020,Analyst - Transition,1.B.1.e,Enterprising,41-3031.00,OI,Occupational Interests,"Securities, Commodities, and Financial Services Sales Agents"
4.92,11/2020,Analyst - Transition,1.B.1.f,Conventional,41-3031.00,OI,Occupational Interests,"Securities, Commodities, and Financial Services Sales Agents"
5.0,11/2020,Analyst - Transition,1.B.1.g,First Interest High-Point,41-3031.00,IH,Occupational Interest High-Point,"Securities, Commodities, and Financial Services Sales Agents"
6.0,11/2020,Analyst - Transition,1.B.1.h,Second Interest High-Point,41-3031.00,IH,Occupational Interest High-Point,"Securities, Commodities, and Financial Services Sales Agents"
4.0,11/2020,Analyst - Transition,1.B.1.i,Third Interest High-Point,41-3031.00,IH,Occupational Interest High-Point,"Securities, Commodities, and Financial Services Sales Agents"
2.33,06/2008,Analyst,1.B.1.a,Realistic,41-3041.00,OI,Occupational Interests,Travel Agents
1.33,06/2008,Analyst,1.B.1.b,Investigative,41-3041.00,OI,Occupational Interests,Travel Agents
2.67,06/2008,Analyst,1.B.1.c,Artistic,41-3041.00,OI,Occupational Interests,Travel Agents
3.67,06/2008,Analyst,1.B.1.d,Social,41-3041.00,OI,Occupational Interests,Travel Agents
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-3041.00,OI,Occupational Interests,Travel Agents
5.67,06/2008,Analyst,1.B.1.f,Conventional,41-3041.00,OI,Occupational Interests,Travel Agents
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-3041.00,IH,Occupational Interest High-Point,Travel Agents
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-3041.00,IH,Occupational Interest High-Point,Travel Agents
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-3041.00,IH,Occupational Interest High-Point,Travel Agents
3.33,06/2008,Analyst,1.B.1.a,Realistic,41-4011.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
3.33,06/2008,Analyst,1.B.1.b,Investigative,41-4011.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
1.67,06/2008,Analyst,1.B.1.c,Artistic,41-4011.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
2.67,06/2008,Analyst,1.B.1.d,Social,41-4011.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-4011.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
5.33,06/2008,Analyst,1.B.1.f,Conventional,41-4011.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-4011.00,IH,Occupational Interest High-Point,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-4011.00,IH,Occupational Interest High-Point,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-4011.00,IH,Occupational Interest High-Point,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
3.0,07/2013,Analyst,1.B.1.a,Realistic,41-4011.07,OI,Occupational Interests,Solar Sales Representatives and Assessors
2.0,07/2013,Analyst,1.B.1.b,Investigative,41-4011.07,OI,Occupational Interests,Solar Sales Representatives and Assessors
1.67,07/2013,Analyst,1.B.1.c,Artistic,41-4011.07,OI,Occupational Interests,Solar Sales Representatives and Assessors
2.67,07/2013,Analyst,1.B.1.d,Social,41-4011.07,OI,Occupational Interests,Solar Sales Representatives and Assessors
6.67,07/2013,Analyst,1.B.1.e,Enterprising,41-4011.07,OI,Occupational Interests,Solar Sales Representatives and Assessors
3.67,07/2013,Analyst,1.B.1.f,Conventional,41-4011.07,OI,Occupational Interests,Solar Sales Representatives and Assessors
5.0,07/2013,Analyst,1.B.1.g,First Interest High-Point,41-4011.07,IH,Occupational Interest High-Point,Solar Sales Representatives and Assessors
6.0,07/2013,Analyst,1.B.1.h,Second Interest High-Point,41-4011.07,IH,Occupational Interest High-Point,Solar Sales Representatives and Assessors
1.0,07/2013,Analyst,1.B.1.i,Third Interest High-Point,41-4011.07,IH,Occupational Interest High-Point,Solar Sales Representatives and Assessors
3.67,06/2008,Analyst,1.B.1.a,Realistic,41-4012.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
2.0,06/2008,Analyst,1.B.1.b,Investigative,41-4012.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
1.0,06/2008,Analyst,1.B.1.c,Artistic,41-4012.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
3.0,06/2008,Analyst,1.B.1.d,Social,41-4012.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
6.0,06/2008,Analyst,1.B.1.e,Enterprising,41-4012.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
6.33,06/2008,Analyst,1.B.1.f,Conventional,41-4012.00,OI,Occupational Interests,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-4012.00,IH,Occupational Interest High-Point,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-4012.00,IH,Occupational Interest High-Point,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-4012.00,IH,Occupational Interest High-Point,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
3.67,06/2008,Analyst,1.B.1.a,Realistic,41-9011.00,OI,Occupational Interests,Demonstrators and Product Promoters
1.0,06/2008,Analyst,1.B.1.b,Investigative,41-9011.00,OI,Occupational Interests,Demonstrators and Product Promoters
2.0,06/2008,Analyst,1.B.1.c,Artistic,41-9011.00,OI,Occupational Interests,Demonstrators and Product Promoters
2.67,06/2008,Analyst,1.B.1.d,Social,41-9011.00,OI,Occupational Interests,Demonstrators and Product Promoters
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-9011.00,OI,Occupational Interests,Demonstrators and Product Promoters
5.0,06/2008,Analyst,1.B.1.f,Conventional,41-9011.00,OI,Occupational Interests,Demonstrators and Product Promoters
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-9011.00,IH,Occupational Interest High-Point,Demonstrators and Product Promoters
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-9011.00,IH,Occupational Interest High-Point,Demonstrators and Product Promoters
1.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-9011.00,IH,Occupational Interest High-Point,Demonstrators and Product Promoters
4.67,06/2008,Analyst,1.B.1.a,Realistic,41-9012.00,OI,Occupational Interests,Models
1.0,06/2008,Analyst,1.B.1.b,Investigative,41-9012.00,OI,Occupational Interests,Models
6.33,06/2008,Analyst,1.B.1.c,Artistic,41-9012.00,OI,Occupational Interests,Models
1.33,06/2008,Analyst,1.B.1.d,Social,41-9012.00,OI,Occupational Interests,Models
5.33,06/2008,Analyst,1.B.1.e,Enterprising,41-9012.00,OI,Occupational Interests,Models
2.67,06/2008,Analyst,1.B.1.f,Conventional,41-9012.00,OI,Occupational Interests,Models
3.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-9012.00,IH,Occupational Interest High-Point,Models
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-9012.00,IH,Occupational Interest High-Point,Models
1.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-9012.00,IH,Occupational Interest High-Point,Models
3.33,06/2008,Analyst,1.B.1.a,Realistic,41-9021.00,OI,Occupational Interests,Real Estate Brokers
1.0,06/2008,Analyst,1.B.1.b,Investigative,41-9021.00,OI,Occupational Interests,Real Estate Brokers
1.33,06/2008,Analyst,1.B.1.c,Artistic,41-9021.00,OI,Occupational Interests,Real Estate Brokers
3.33,06/2008,Analyst,1.B.1.d,Social,41-9021.00,OI,Occupational Interests,Real Estate Brokers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-9021.00,OI,Occupational Interests,Real Estate Brokers
5.67,06/2008,Analyst,1.B.1.f,Conventional,41-9021.00,OI,Occupational Interests,Real Estate Brokers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-9021.00,IH,Occupational Interest High-Point,Real Estate Brokers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-9021.00,IH,Occupational Interest High-Point,Real Estate Brokers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-9021.00,IH,Occupational Interest High-Point,Real Estate Brokers
3.33,06/2008,Analyst,1.B.1.a,Realistic,41-9022.00,OI,Occupational Interests,Real Estate Sales Agents
1.33,06/2008,Analyst,1.B.1.b,Investigative,41-9022.00,OI,Occupational Interests,Real Estate Sales Agents
1.67,06/2008,Analyst,1.B.1.c,Artistic,41-9022.00,OI,Occupational Interests,Real Estate Sales Agents
3.67,06/2008,Analyst,1.B.1.d,Social,41-9022.00,OI,Occupational Interests,Real Estate Sales Agents
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-9022.00,OI,Occupational Interests,Real Estate Sales Agents
5.33,06/2008,Analyst,1.B.1.f,Conventional,41-9022.00,OI,Occupational Interests,Real Estate Sales Agents
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-9022.00,IH,Occupational Interest High-Point,Real Estate Sales Agents
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-9022.00,IH,Occupational Interest High-Point,Real Estate Sales Agents
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-9022.00,IH,Occupational Interest High-Point,Real Estate Sales Agents
5.0,06/2008,Analyst,1.B.1.a,Realistic,41-9031.00,OI,Occupational Interests,Sales Engineers
4.0,06/2008,Analyst,1.B.1.b,Investigative,41-9031.00,OI,Occupational Interests,Sales Engineers
2.0,06/2008,Analyst,1.B.1.c,Artistic,41-9031.00,OI,Occupational Interests,Sales Engineers
2.33,06/2008,Analyst,1.B.1.d,Social,41-9031.00,OI,Occupational Interests,Sales Engineers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-9031.00,OI,Occupational Interests,Sales Engineers
3.0,06/2008,Analyst,1.B.1.f,Conventional,41-9031.00,OI,Occupational Interests,Sales Engineers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-9031.00,IH,Occupational Interest High-Point,Sales Engineers
1.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-9031.00,IH,Occupational Interest High-Point,Sales Engineers
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-9031.00,IH,Occupational Interest High-Point,Sales Engineers
3.33,06/2008,Analyst,1.B.1.a,Realistic,41-9041.00,OI,Occupational Interests,Telemarketers
1.0,06/2008,Analyst,1.B.1.b,Investigative,41-9041.00,OI,Occupational Interests,Telemarketers
1.33,06/2008,Analyst,1.B.1.c,Artistic,41-9041.00,OI,Occupational Interests,Telemarketers
2.33,06/2008,Analyst,1.B.1.d,Social,41-9041.00,OI,Occupational Interests,Telemarketers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-9041.00,OI,Occupational Interests,Telemarketers
5.67,06/2008,Analyst,1.B.1.f,Conventional,41-9041.00,OI,Occupational Interests,Telemarketers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-9041.00,IH,Occupational Interest High-Point,Telemarketers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-9041.00,IH,Occupational Interest High-Point,Telemarketers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-9041.00,IH,Occupational Interest High-Point,Telemarketers
3.0,06/2008,Analyst,1.B.1.a,Realistic,41-9091.00,OI,Occupational Interests,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
1.0,06/2008,Analyst,1.B.1.b,Investigative,41-9091.00,OI,Occupational Interests,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
2.33,06/2008,Analyst,1.B.1.c,Artistic,41-9091.00,OI,Occupational Interests,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
3.0,06/2008,Analyst,1.B.1.d,Social,41-9091.00,OI,Occupational Interests,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
7.0,06/2008,Analyst,1.B.1.e,Enterprising,41-9091.00,OI,Occupational Interests,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
4.67,06/2008,Analyst,1.B.1.f,Conventional,41-9091.00,OI,Occupational Interests,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,41-9091.00,IH,Occupational Interest High-Point,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,41-9091.00,IH,Occupational Interest High-Point,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,41-9091.00,IH,Occupational Interest High-Point,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
1.67,06/2008,Analyst,1.B.1.a,Realistic,43-1011.00,OI,Occupational Interests,First-Line Supervisors of Office and Administrative Support Workers
1.33,06/2008,Analyst,1.B.1.b,Investigative,43-1011.00,OI,Occupational Interests,First-Line Supervisors of Office and Administrative Support Workers
1.67,06/2008,Analyst,1.B.1.c,Artistic,43-1011.00,OI,Occupational Interests,First-Line Supervisors of Office and Administrative Support Workers
4.33,06/2008,Analyst,1.B.1.d,Social,43-1011.00,OI,Occupational Interests,First-Line Supervisors of Office and Administrative Support Workers
6.67,06/2008,Analyst,1.B.1.e,Enterprising,43-1011.00,OI,Occupational Interests,First-Line Supervisors of Office and Administrative Support Workers
5.67,06/2008,Analyst,1.B.1.f,Conventional,43-1011.00,OI,Occupational Interests,First-Line Supervisors of Office and Administrative Support Workers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-1011.00,IH,Occupational Interest High-Point,First-Line Supervisors of Office and Administrative Support Workers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-1011.00,IH,Occupational Interest High-Point,First-Line Supervisors of Office and Administrative Support Workers
4.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-1011.00,IH,Occupational Interest High-Point,First-Line Supervisors of Office and Administrative Support Workers
3.0,06/2008,Analyst,1.B.1.a,Realistic,43-2011.00,OI,Occupational Interests,"Switchboard Operators, Including Answering Service"
1.0,06/2008,Analyst,1.B.1.b,Investigative,43-2011.00,OI,Occupational Interests,"Switchboard Operators, Including Answering Service"
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-2011.00,OI,Occupational Interests,"Switchboard Operators, Including Answering Service"
3.67,06/2008,Analyst,1.B.1.d,Social,43-2011.00,OI,Occupational Interests,"Switchboard Operators, Including Answering Service"
4.67,06/2008,Analyst,1.B.1.e,Enterprising,43-2011.00,OI,Occupational Interests,"Switchboard Operators, Including Answering Service"
6.67,06/2008,Analyst,1.B.1.f,Conventional,43-2011.00,OI,Occupational Interests,"Switchboard Operators, Including Answering Service"
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-2011.00,IH,Occupational Interest High-Point,"Switchboard Operators, Including Answering Service"
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-2011.00,IH,Occupational Interest High-Point,"Switchboard Operators, Including Answering Service"
4.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-2011.00,IH,Occupational Interest High-Point,"Switchboard Operators, Including Answering Service"
4.0,06/2008,Analyst,1.B.1.a,Realistic,43-2021.00,OI,Occupational Interests,Telephone Operators
1.0,06/2008,Analyst,1.B.1.b,Investigative,43-2021.00,OI,Occupational Interests,Telephone Operators
1.33,06/2008,Analyst,1.B.1.c,Artistic,43-2021.00,OI,Occupational Interests,Telephone Operators
4.33,06/2008,Analyst,1.B.1.d,Social,43-2021.00,OI,Occupational Interests,Telephone Operators
4.0,06/2008,Analyst,1.B.1.e,Enterprising,43-2021.00,OI,Occupational Interests,Telephone Operators
6.67,06/2008,Analyst,1.B.1.f,Conventional,43-2021.00,OI,Occupational Interests,Telephone Operators
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-2021.00,IH,Occupational Interest High-Point,Telephone Operators
4.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-2021.00,IH,Occupational Interest High-Point,Telephone Operators
1.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-2021.00,IH,Occupational Interest High-Point,Telephone Operators
2.0,06/2008,Analyst,1.B.1.a,Realistic,43-3011.00,OI,Occupational Interests,Bill and Account Collectors
1.33,06/2008,Analyst,1.B.1.b,Investigative,43-3011.00,OI,Occupational Interests,Bill and Account Collectors
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-3011.00,OI,Occupational Interests,Bill and Account Collectors
2.33,06/2008,Analyst,1.B.1.d,Social,43-3011.00,OI,Occupational Interests,Bill and Account Collectors
5.67,06/2008,Analyst,1.B.1.e,Enterprising,43-3011.00,OI,Occupational Interests,Bill and Account Collectors
6.67,06/2008,Analyst,1.B.1.f,Conventional,43-3011.00,OI,Occupational Interests,Bill and Account Collectors
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-3011.00,IH,Occupational Interest High-Point,Bill and Account Collectors
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-3011.00,IH,Occupational Interest High-Point,Bill and Account Collectors
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-3011.00,IH,Occupational Interest High-Point,Bill and Account Collectors
2.83,11/2020,Analyst - Transition,1.B.1.a,Realistic,43-3021.00,OI,Occupational Interests,Billing and Posting Clerks
2.17,11/2020,Analyst - Transition,1.B.1.b,Investigative,43-3021.00,OI,Occupational Interests,Billing and Posting Clerks
1.17,11/2020,Analyst - Transition,1.B.1.c,Artistic,43-3021.00,OI,Occupational Interests,Billing and Posting Clerks
3.17,11/2020,Analyst - Transition,1.B.1.d,Social,43-3021.00,OI,Occupational Interests,Billing and Posting Clerks
5.17,11/2020,Analyst - Transition,1.B.1.e,Enterprising,43-3021.00,OI,Occupational Interests,Billing and Posting Clerks
7.0,11/2020,Analyst - Transition,1.B.1.f,Conventional,43-3021.00,OI,Occupational Interests,Billing and Posting Clerks
6.0,11/2020,Analyst - Transition,1.B.1.g,First Interest High-Point,43-3021.00,IH,Occupational Interest High-Point,Billing and Posting Clerks
5.0,11/2020,Analyst - Transition,1.B.1.h,Second Interest High-Point,43-3021.00,IH,Occupational Interest High-Point,Billing and Posting Clerks
4.0,11/2020,Analyst - Transition,1.B.1.i,Third Interest High-Point,43-3021.00,IH,Occupational Interest High-Point,Billing and Posting Clerks
2.33,06/2008,Analyst,1.B.1.a,Realistic,43-3031.00,OI,Occupational Interests,"Bookkeeping, Accounting, and Auditing Clerks"
2.33,06/2008,Analyst,1.B.1.b,Investigative,43-3031.00,OI,Occupational Interests,"Bookkeeping, Accounting, and Auditing Clerks"
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-3031.00,OI,Occupational Interests,"Bookkeeping, Accounting, and Auditing Clerks"
1.67,06/2008,Analyst,1.B.1.d,Social,43-3031.00,OI,Occupational Interests,"Bookkeeping, Accounting, and Auditing Clerks"
3.67,06/2008,Analyst,1.B.1.e,Enterprising,43-3031.00,OI,Occupational Interests,"Bookkeeping, Accounting, and Auditing Clerks"
7.0,06/2008,Analyst,1.B.1.f,Conventional,43-3031.00,OI,Occupational Interests,"Bookkeeping, Accounting, and Auditing Clerks"
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-3031.00,IH,Occupational Interest High-Point,"Bookkeeping, Accounting, and Auditing Clerks"
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-3031.00,IH,Occupational Interest High-Point,"Bookkeeping, Accounting, and Auditing Clerks"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-3031.00,IH,Occupational Interest High-Point,"Bookkeeping, Accounting, and Auditing Clerks"
4.0,06/2008,Analyst,1.B.1.a,Realistic,43-3041.00,OI,Occupational Interests,Gambling Cage Workers
1.33,06/2008,Analyst,1.B.1.b,Investigative,43-3041.00,OI,Occupational Interests,Gambling Cage Workers
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-3041.00,OI,Occupational Interests,Gambling Cage Workers
2.67,06/2008,Analyst,1.B.1.d,Social,43-3041.00,OI,Occupational Interests,Gambling Cage Workers
4.67,06/2008,Analyst,1.B.1.e,Enterprising,43-3041.00,OI,Occupational Interests,Gambling Cage Workers
7.0,06/2008,Analyst,1.B.1.f,Conventional,43-3041.00,OI,Occupational Interests,Gambling Cage Workers
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-3041.00,IH,Occupational Interest High-Point,Gambling Cage Workers
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-3041.00,IH,Occupational Interest High-Point,Gambling Cage Workers
1.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-3041.00,IH,Occupational Interest High-Point,Gambling Cage Workers
1.67,06/2008,Analyst,1.B.1.a,Realistic,43-3051.00,OI,Occupational Interests,Payroll and Timekeeping Clerks
1.0,06/2008,Analyst,1.B.1.b,Investigative,43-3051.00,OI,Occupational Interests,Payroll and Timekeeping Clerks
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-3051.00,OI,Occupational Interests,Payroll and Timekeeping Clerks
2.0,06/2008,Analyst,1.B.1.d,Social,43-3051.00,OI,Occupational Interests,Payroll and Timekeeping Clerks
3.67,06/2008,Analyst,1.B.1.e,Enterprising,43-3051.00,OI,Occupational Interests,Payroll and Timekeeping Clerks
7.0,06/2008,Analyst,1.B.1.f,Conventional,43-3051.00,OI,Occupational Interests,Payroll and Timekeeping Clerks
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-3051.00,IH,Occupational Interest High-Point,Payroll and Timekeeping Clerks
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-3051.00,IH,Occupational Interest High-Point,Payroll and Timekeeping Clerks
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-3051.00,IH,Occupational Interest High-Point,Payroll and Timekeeping Clerks
2.0,06/2008,Analyst,1.B.1.a,Realistic,43-3061.00,OI,Occupational Interests,Procurement Clerks
1.67,06/2008,Analyst,1.B.1.b,Investigative,43-3061.00,OI,Occupational Interests,Procurement Clerks
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-3061.00,OI,Occupational Interests,Procurement Clerks
1.0,06/2008,Analyst,1.B.1.d,Social,43-3061.00,OI,Occupational Interests,Procurement Clerks
4.33,06/2008,Analyst,1.B.1.e,Enterprising,43-3061.00,OI,Occupational Interests,Procurement Clerks
7.0,06/2008,Analyst,1.B.1.f,Conventional,43-3061.00,OI,Occupational Interests,Procurement Clerks
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-3061.00,IH,Occupational Interest High-Point,Procurement Clerks
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-3061.00,IH,Occupational Interest High-Point,Procurement Clerks
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-3061.00,IH,Occupational Interest High-Point,Procurement Clerks
2.67,06/2008,Analyst,1.B.1.a,Realistic,43-3071.00,OI,Occupational Interests,Tellers
1.33,06/2008,Analyst,1.B.1.b,Investigative,43-3071.00,OI,Occupational Interests,Tellers
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-3071.00,OI,Occupational Interests,Tellers
2.0,06/2008,Analyst,1.B.1.d,Social,43-3071.00,OI,Occupational Interests,Tellers
4.67,06/2008,Analyst,1.B.1.e,Enterprising,43-3071.00,OI,Occupational Interests,Tellers
6.67,06/2008,Analyst,1.B.1.f,Conventional,43-3071.00,OI,Occupational Interests,Tellers
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-3071.00,IH,Occupational Interest High-Point,Tellers
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-3071.00,IH,Occupational Interest High-Point,Tellers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-3071.00,IH,Occupational Interest High-Point,Tellers
2.67,06/2008,Analyst,1.B.1.a,Realistic,43-4011.00,OI,Occupational Interests,Brokerage Clerks
1.67,06/2008,Analyst,1.B.1.b,Investigative,43-4011.00,OI,Occupational Interests,Brokerage Clerks
1.0,06/2008,Analyst,1.B.1.c,Artistic,43-4011.00,OI,Occupational Interests,Brokerage Clerks
3.0,06/2008,Analyst,1.B.1.d,Social,43-4011.00,OI,Occupational Interests,Brokerage Clerks
5.33,06/2008,Analyst,1.B.1.e,Enterprising,43-4011.00,OI,Occupational Interests,Brokerage Clerks
7.0,06/2008,Analyst,1.B.1.f,Conventional,43-4011.00,OI,Occupational Interests,Brokerage Clerks
6.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,43-4011.00,IH,Occupational Interest High-Point,Brokerage Clerks
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,43-4011.00,IH,Occupational Interest High-Point,Brokerage Clerks
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,43-4011.00,IH,Occupational Interest High-Point,Brokerage Clerks
2.67,06/2008,Analyst,1.B.1.a,Realistic,43-4021.00,OI,Occupational Interests,Correspondence Clerks
2.33,06/2008,Analyst,1.B.1.b,Investigative,43-4021.00,OI,Occupational Interests,Correspondence Clerks
2.0,06/2008,Analyst,1.B.1.c,Artistic,43-4021.00,OI,Occupational Interests,Correspondence Clerks
2.67,06/2008,Analyst,1.B.1.d,Social,43-4021.00,OI,Occupational Interests,Correspondence Clerks
4.33,06/2008,Analyst,1.B.1.e,Enterprising,43-4021.00,OI,Occupational Interests,Correspondence Clerks
