class_code,class_title,commodity_code,commodity_title,family_code,family_title,segment_code,segment_title
41104200,Laboratory water purification equipment and supplies,41104207,Water analysis systems,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104200,Laboratory water purification equipment and supplies,41104208,Dehydrators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104300,Fermentation equipment,41104301,Standard fermentation units,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104300,Fermentation equipment,41104303,Anaerobic jars or accessories,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104300,Fermentation equipment,41104304,Digestion systems,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104300,Fermentation equipment,41104307,Microbiology fermentation equipment,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104400,Laboratory incubating equipment,41104402,Forced air or mechanical convection general purpose incubators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104400,Laboratory incubating equipment,41104403,Tissue culture incubators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104400,Laboratory incubating equipment,41104405,Shaking incubators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104400,Laboratory incubating equipment,41104406,Plate incubators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104400,Laboratory incubating equipment,41104411,Dry wall single chamber carbon dioxide incubators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104400,Laboratory incubating equipment,41104415,Water jacketed single chamber three gas incubators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104400,Laboratory incubating equipment,41104424,Incubator accessories,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104501,Laboratory mechanical convection ovens,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104503,Ageing ovens,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104504,Cleanroom ovens,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104506,Laboratory safety ovens,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104507,Laboratory microwave ovens,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104508,Induction dryers,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104509,Vacuum ovens,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104510,Drying cabinets or ovens,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104500,Laboratory ovens and accessories,41104511,Hybridization ovens or incubators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104600,Laboratory furnaces and accessories,41104601,Laboratory box furnaces,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104600,Laboratory furnaces and accessories,41104603,Tube furnaces,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104600,Laboratory furnaces and accessories,41104604,Programmable tube furnaces,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104600,Laboratory furnaces and accessories,41104605,Crucible furnaces,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104600,Laboratory furnaces and accessories,41104607,Furnace control console,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104600,Laboratory furnaces and accessories,41104609,Laboratory safety furnaces,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104700,Laboratory freeze dryers and lyopholizers and accessories,41104701,Freeze dryers or lyopholizers,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104801,Flask or retort units,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104802,Bi distillation units,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104803,Laboratory evaporators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104804,Vacuum or rotary evaporators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104806,Extracting equipment for laboratories,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104807,Fat extractors,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104809,Sedimentological analyzing unit,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104810,Fractionation apparatus,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104811,Density gradient fractionators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104812,Distillation pipings or columns or fittings,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104814,Laboratory heat exchange condensers,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104815,Kjeldahl nitrogen determination apparatus,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104800,Laboratory decanting and distilling and evaporating and extracting equipment and supplies,41104816,Vacuum or centrifugal concentrators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104900,Laboratory filtering equipment and supplies,41104902,Gel filtration equipment,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104900,Laboratory filtering equipment and supplies,41104921,Laboratory membrane filters,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104900,Laboratory filtering equipment and supplies,41104925,Laboratory filtration hardware or accessories,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41104900,Laboratory filtering equipment and supplies,41104930,Molecular sieve,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105000,Laboratory sieves and sifting equipment and supplies,41105001,Laboratory separators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105000,Laboratory sieves and sifting equipment and supplies,41105002,Laboratory sifting equipment,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105000,Laboratory sieves and sifting equipment and supplies,41105003,Test sieves,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105100,Laboratory pumps and tubing,41105101,Laboratory vacuum pumps,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105100,Laboratory pumps and tubing,41105102,Peristaltic pumps,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105100,Laboratory pumps and tubing,41105103,Laboratory centrifugal pumps,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105100,Laboratory pumps and tubing,41105104,Syringe pumps,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105100,Laboratory pumps and tubing,41105105,Metering pumps,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105100,Laboratory pumps and tubing,41105108,Laboratory general purpose tubing,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105200,Laboratory slide stainer equipment and accessories,41105201,Histology or cytology slide stainers,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105200,Laboratory slide stainer equipment and accessories,41105203,Microbiology slide stainers,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105301,Gel boxes,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105302,Gel dryers,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105303,Electrophoresis system power supplies,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105304,Transilluminators,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105305,Electrophoresis system accessories,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105307,Instrumentation for capillary electrophoresis,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105311,Blotting or transfer apparatus,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105314,Gel documentation systems,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105315,Gel documentation accessories,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105300,Laboratory electrophoresis and blotting system and supplies,41105316,Ultraviolet crosslinkers,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105500,Nucleic acid DNA and RNA extraction and purification and quantitation kits and components,41105505,High throughput screening HTS systems in nucleic acid purification,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41105900,Libraries and related materials,41105903,Complementary deoxyribonucleic acid cDNA synthesis kits,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106100,Deoxyribonucleic acid DNA analysis kits,41106103,Deoxyribonucleic acid DNA typing kits,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106200,Microorganism propagation and transformation media and kits and equipment,41106203,Bacteria transformation kits,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106200,Microorganism propagation and transformation media and kits and equipment,41106208,Electroporation cuvettes,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106200,Microorganism propagation and transformation media and kits and equipment,41106217,Specialty plates for bacteria,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106300,Polymerase chain reaction PCR and reverse transcriptase polymerase chain reaction RT PCR products,41106312,Rapid amplification or complementary deoxyribonucleic acid ends RACE technology products,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106600,Vectors,41106610,General cloning vectors,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106700,Laboratory botanical equipment and accessories,41106702,Photosynthesis measurement apparatus,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41106800,Cleanroom certified supplies,41106801,Cleanroom certified apparel,41100000,Laboratory and scientific equipment,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111501,Electronic toploading balances,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111502,Laboratory balances,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111503,Mechanical balances,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111504,Pull spring balances,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111505,Calibration weights or weight sets,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111506,Animal weighing scales,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111507,Bench scales,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111508,Bodyweight measuring scales,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111509,Floor or platform scales,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111510,Postal scales,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111511,Truck or rail scales,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111512,Triple beam balances,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111513,Moisture balances,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111516,Weight measuring instrument accessories,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111517,Analytical balances,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111518,Axle load scales,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111519,Crane scale,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111520,Conveyor weighting scale,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111522,Hopper scale,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111500,Weight measuring instruments,41111526,Automatic selective scale,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111601,Micrometers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111602,Pedometers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111603,Rangefinders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111604,Rulers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111605,Strain gauges,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111607,Thread counters or gauges,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111613,Distance meters,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111614,Height gauges,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111615,Laser measuring systems,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111616,Measuring wheels for distance,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111617,Feeler gauges,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111618,Gage block set,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111619,Go or no go gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111621,Calipers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111622,Micrometer calipers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111623,Thickness measuring devices,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111626,Gauge block,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111627,Vee block,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111630,Dial indicator or dial gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111631,Radius gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111632,Cylinder gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111641,Thread pitch gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111642,Rail joint gap gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111643,Wire gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111644,Pin gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111645,Sine bar,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111646,Telescoping gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111647,Hole gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111648,Taper gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111649,Tire depth gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111600,Length and thickness and distance measuring instruments,41111650,Drill gauge,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111702,Monocular microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111703,Stereo or dissecting light microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111704,Illuminators for microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111705,Microscope objectives,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111706,Photo attachments for microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111707,Profile projectors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111708,Video attachments for microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111709,Binocular light compound microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111711,Electron microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111712,Inverted microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111713,Magnifiers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111714,Loupes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111715,Telescopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111716,Borescope inspection equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111717,Binoculars,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111718,Metallurgical microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111719,Darkfield microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111720,Scanning electron microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111721,Transmission electron microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111722,Fluorescent microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111723,Scanning light or spinning disk or laser scanning microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111724,Scanning probe microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111725,Polarizing microscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111730,Microscope condensers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111734,Microscope stages,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111735,Automated microscope stages,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111737,Videoscopes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111740,Automated optical inspection system,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111700,Viewing and observing instruments and accessories,41111743,Autocollimator,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111800,Non destructive examination equipment,41111801,Eddy current examination equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111800,Non destructive examination equipment,41111802,Liquid penetrant examination equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111800,Non destructive examination equipment,41111803,Magnetic particle examination equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111800,Non destructive examination equipment,41111804,Ultrasonic examination equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111800,Non destructive examination equipment,41111807,IR 192 radiography examination equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111800,Non destructive examination equipment,41111808,X ray radiography examination equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111800,Non destructive examination equipment,41111809,Leak testing equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111901,Counters,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111902,Electronic counters,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111903,Metal detectors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111905,Electronic measuring probes,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111906,Chart recorders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111907,Digital readout recorders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111908,Graphic recorders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111909,Magnetic tape recorders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111912,Physiological recorders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111913,Point plotting recorders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111915,Bi metallic sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111916,Non contact sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111917,Digital testers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111918,Gyroscopic instruments,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
