data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
5.0,06/2008,Analyst,1.B.2.a,Achievement,33-1012.00,EX,Extent,First-Line Supervisors of Police and Detectives
5.33,06/2008,Analyst,1.B.2.b,Working Conditions,33-1012.00,EX,Extent,First-Line Supervisors of Police and Detectives
6.0,06/2008,Analyst,1.B.2.c,Recognition,33-1012.00,EX,Extent,First-Line Supervisors of Police and Detectives
5.33,06/2008,Analyst,1.B.2.d,Relationships,33-1012.00,EX,Extent,First-Line Supervisors of Police and Detectives
5.0,06/2008,Analyst,1.B.2.e,Support,33-1012.00,EX,Extent,First-Line Supervisors of Police and Detectives
6.33,06/2008,Analyst,1.B.2.f,Independence,33-1012.00,EX,Extent,First-Line Supervisors of Police and Detectives
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-1012.00,VH,Work Value High-Point,First-Line Supervisors of Police and Detectives
3.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-1012.00,VH,Work Value High-Point,First-Line Supervisors of Police and Detectives
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-1012.00,VH,Work Value High-Point,First-Line Supervisors of Police and Detectives
5.33,11/2020,Analyst - Transition,1.B.2.a,Achievement,33-1021.00,EX,Extent,First-Line Supervisors of Firefighting and Prevention Workers
5.25,11/2020,Analyst - Transition,1.B.2.b,Working Conditions,33-1021.00,EX,Extent,First-Line Supervisors of Firefighting and Prevention Workers
5.0,11/2020,Analyst - Transition,1.B.2.c,Recognition,33-1021.00,EX,Extent,First-Line Supervisors of Firefighting and Prevention Workers
5.0,11/2020,Analyst - Transition,1.B.2.d,Relationships,33-1021.00,EX,Extent,First-Line Supervisors of Firefighting and Prevention Workers
5.5,11/2020,Analyst - Transition,1.B.2.e,Support,33-1021.00,EX,Extent,First-Line Supervisors of Firefighting and Prevention Workers
5.67,11/2020,Analyst - Transition,1.B.2.f,Independence,33-1021.00,EX,Extent,First-Line Supervisors of Firefighting and Prevention Workers
6.0,11/2020,Analyst - Transition,1.B.2.g,First Work Value High-Point,33-1021.00,VH,Work Value High-Point,First-Line Supervisors of Firefighting and Prevention Workers
5.0,11/2020,Analyst - Transition,1.B.2.h,Second Work Value High-Point,33-1021.00,VH,Work Value High-Point,First-Line Supervisors of Firefighting and Prevention Workers
1.0,11/2020,Analyst - Transition,1.B.2.i,Third Work Value High-Point,33-1021.00,VH,Work Value High-Point,First-Line Supervisors of Firefighting and Prevention Workers
5.5,11/2020,Analyst - Transition,1.B.2.a,Achievement,33-2011.00,EX,Extent,Firefighters
4.5,11/2020,Analyst - Transition,1.B.2.b,Working Conditions,33-2011.00,EX,Extent,Firefighters
4.83,11/2020,Analyst - Transition,1.B.2.c,Recognition,33-2011.00,EX,Extent,Firefighters
5.67,11/2020,Analyst - Transition,1.B.2.d,Relationships,33-2011.00,EX,Extent,Firefighters
5.83,11/2020,Analyst - Transition,1.B.2.e,Support,33-2011.00,EX,Extent,Firefighters
4.67,11/2020,Analyst - Transition,1.B.2.f,Independence,33-2011.00,EX,Extent,Firefighters
5.0,11/2020,Analyst - Transition,1.B.2.g,First Work Value High-Point,33-2011.00,VH,Work Value High-Point,Firefighters
4.0,11/2020,Analyst - Transition,1.B.2.h,Second Work Value High-Point,33-2011.00,VH,Work Value High-Point,Firefighters
1.0,11/2020,Analyst - Transition,1.B.2.i,Third Work Value High-Point,33-2011.00,VH,Work Value High-Point,Firefighters
5.17,11/2020,Analyst - Transition,1.B.2.a,Achievement,33-2021.00,EX,Extent,Fire Inspectors and Investigators
4.67,11/2020,Analyst - Transition,1.B.2.b,Working Conditions,33-2021.00,EX,Extent,Fire Inspectors and Investigators
4.5,11/2020,Analyst - Transition,1.B.2.c,Recognition,33-2021.00,EX,Extent,Fire Inspectors and Investigators
4.17,11/2020,Analyst - Transition,1.B.2.d,Relationships,33-2021.00,EX,Extent,Fire Inspectors and Investigators
5.17,11/2020,Analyst - Transition,1.B.2.e,Support,33-2021.00,EX,Extent,Fire Inspectors and Investigators
5.17,11/2020,Analyst - Transition,1.B.2.f,Independence,33-2021.00,EX,Extent,Fire Inspectors and Investigators
1.0,11/2020,Analyst - Transition,1.B.2.g,First Work Value High-Point,33-2021.00,VH,Work Value High-Point,Fire Inspectors and Investigators
6.0,11/2020,Analyst - Transition,1.B.2.h,Second Work Value High-Point,33-2021.00,VH,Work Value High-Point,Fire Inspectors and Investigators
5.0,11/2020,Analyst - Transition,1.B.2.i,Third Work Value High-Point,33-2021.00,VH,Work Value High-Point,Fire Inspectors and Investigators
5.33,06/2008,Analyst,1.B.2.a,Achievement,33-2022.00,EX,Extent,Forest Fire Inspectors and Prevention Specialists
4.0,06/2008,Analyst,1.B.2.b,Working Conditions,33-2022.00,EX,Extent,Forest Fire Inspectors and Prevention Specialists
4.33,06/2008,Analyst,1.B.2.c,Recognition,33-2022.00,EX,Extent,Forest Fire Inspectors and Prevention Specialists
5.0,06/2008,Analyst,1.B.2.d,Relationships,33-2022.00,EX,Extent,Forest Fire Inspectors and Prevention Specialists
4.33,06/2008,Analyst,1.B.2.e,Support,33-2022.00,EX,Extent,Forest Fire Inspectors and Prevention Specialists
5.0,06/2008,Analyst,1.B.2.f,Independence,33-2022.00,EX,Extent,Forest Fire Inspectors and Prevention Specialists
1.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-2022.00,VH,Work Value High-Point,Forest Fire Inspectors and Prevention Specialists
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-2022.00,VH,Work Value High-Point,Forest Fire Inspectors and Prevention Specialists
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-2022.00,VH,Work Value High-Point,Forest Fire Inspectors and Prevention Specialists
3.33,06/2008,Analyst,1.B.2.a,Achievement,33-3011.00,EX,Extent,Bailiffs
3.33,06/2008,Analyst,1.B.2.b,Working Conditions,33-3011.00,EX,Extent,Bailiffs
3.33,06/2008,Analyst,1.B.2.c,Recognition,33-3011.00,EX,Extent,Bailiffs
5.0,06/2008,Analyst,1.B.2.d,Relationships,33-3011.00,EX,Extent,Bailiffs
4.67,06/2008,Analyst,1.B.2.e,Support,33-3011.00,EX,Extent,Bailiffs
3.67,06/2008,Analyst,1.B.2.f,Independence,33-3011.00,EX,Extent,Bailiffs
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-3011.00,VH,Work Value High-Point,Bailiffs
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-3011.00,VH,Work Value High-Point,Bailiffs
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-3011.00,VH,Work Value High-Point,Bailiffs
4.0,06/2008,Analyst,1.B.2.a,Achievement,33-3012.00,EX,Extent,Correctional Officers and Jailers
3.5,06/2008,Analyst,1.B.2.b,Working Conditions,33-3012.00,EX,Extent,Correctional Officers and Jailers
3.0,06/2008,Analyst,1.B.2.c,Recognition,33-3012.00,EX,Extent,Correctional Officers and Jailers
5.33,06/2008,Analyst,1.B.2.d,Relationships,33-3012.00,EX,Extent,Correctional Officers and Jailers
6.0,06/2008,Analyst,1.B.2.e,Support,33-3012.00,EX,Extent,Correctional Officers and Jailers
4.67,06/2008,Analyst,1.B.2.f,Independence,33-3012.00,EX,Extent,Correctional Officers and Jailers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-3012.00,VH,Work Value High-Point,Correctional Officers and Jailers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-3012.00,VH,Work Value High-Point,Correctional Officers and Jailers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-3012.00,VH,Work Value High-Point,Correctional Officers and Jailers
5.17,11/2020,Analyst - Transition,1.B.2.a,Achievement,33-3021.00,EX,Extent,Detectives and Criminal Investigators
5.17,11/2020,Analyst - Transition,1.B.2.b,Working Conditions,33-3021.00,EX,Extent,Detectives and Criminal Investigators
4.83,11/2020,Analyst - Transition,1.B.2.c,Recognition,33-3021.00,EX,Extent,Detectives and Criminal Investigators
4.33,11/2020,Analyst - Transition,1.B.2.d,Relationships,33-3021.00,EX,Extent,Detectives and Criminal Investigators
4.83,11/2020,Analyst - Transition,1.B.2.e,Support,33-3021.00,EX,Extent,Detectives and Criminal Investigators
5.0,11/2020,Analyst - Transition,1.B.2.f,Independence,33-3021.00,EX,Extent,Detectives and Criminal Investigators
1.0,11/2020,Analyst - Transition,1.B.2.g,First Work Value High-Point,33-3021.00,VH,Work Value High-Point,Detectives and Criminal Investigators
2.0,11/2020,Analyst - Transition,1.B.2.h,Second Work Value High-Point,33-3021.00,VH,Work Value High-Point,Detectives and Criminal Investigators
6.0,11/2020,Analyst - Transition,1.B.2.i,Third Work Value High-Point,33-3021.00,VH,Work Value High-Point,Detectives and Criminal Investigators
4.67,06/2008,Analyst,1.B.2.a,Achievement,33-3021.02,EX,Extent,Police Identification and Records Officers
4.5,06/2008,Analyst,1.B.2.b,Working Conditions,33-3021.02,EX,Extent,Police Identification and Records Officers
4.67,06/2008,Analyst,1.B.2.c,Recognition,33-3021.02,EX,Extent,Police Identification and Records Officers
5.0,06/2008,Analyst,1.B.2.d,Relationships,33-3021.02,EX,Extent,Police Identification and Records Officers
5.67,06/2008,Analyst,1.B.2.e,Support,33-3021.02,EX,Extent,Police Identification and Records Officers
4.67,06/2008,Analyst,1.B.2.f,Independence,33-3021.02,EX,Extent,Police Identification and Records Officers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-3021.02,VH,Work Value High-Point,Police Identification and Records Officers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-3021.02,VH,Work Value High-Point,Police Identification and Records Officers
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-3021.02,VH,Work Value High-Point,Police Identification and Records Officers
6.0,07/2012,Analyst,1.B.2.a,Achievement,33-3021.06,EX,Extent,Intelligence Analysts
5.17,07/2012,Analyst,1.B.2.b,Working Conditions,33-3021.06,EX,Extent,Intelligence Analysts
5.0,07/2012,Analyst,1.B.2.c,Recognition,33-3021.06,EX,Extent,Intelligence Analysts
3.67,07/2012,Analyst,1.B.2.d,Relationships,33-3021.06,EX,Extent,Intelligence Analysts
4.0,07/2012,Analyst,1.B.2.e,Support,33-3021.06,EX,Extent,Intelligence Analysts
4.33,07/2012,Analyst,1.B.2.f,Independence,33-3021.06,EX,Extent,Intelligence Analysts
1.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,33-3021.06,VH,Work Value High-Point,Intelligence Analysts
2.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,33-3021.06,VH,Work Value High-Point,Intelligence Analysts
3.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,33-3021.06,VH,Work Value High-Point,Intelligence Analysts
5.0,06/2008,Analyst,1.B.2.a,Achievement,33-3031.00,EX,Extent,Fish and Game Wardens
4.67,06/2008,Analyst,1.B.2.b,Working Conditions,33-3031.00,EX,Extent,Fish and Game Wardens
4.0,06/2008,Analyst,1.B.2.c,Recognition,33-3031.00,EX,Extent,Fish and Game Wardens
3.67,06/2008,Analyst,1.B.2.d,Relationships,33-3031.00,EX,Extent,Fish and Game Wardens
5.33,06/2008,Analyst,1.B.2.e,Support,33-3031.00,EX,Extent,Fish and Game Wardens
5.33,06/2008,Analyst,1.B.2.f,Independence,33-3031.00,EX,Extent,Fish and Game Wardens
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-3031.00,VH,Work Value High-Point,Fish and Game Wardens
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-3031.00,VH,Work Value High-Point,Fish and Game Wardens
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-3031.00,VH,Work Value High-Point,Fish and Game Wardens
2.0,06/2008,Analyst,1.B.2.a,Achievement,33-3041.00,EX,Extent,Parking Enforcement Workers
2.67,06/2008,Analyst,1.B.2.b,Working Conditions,33-3041.00,EX,Extent,Parking Enforcement Workers
2.33,06/2008,Analyst,1.B.2.c,Recognition,33-3041.00,EX,Extent,Parking Enforcement Workers
4.0,06/2008,Analyst,1.B.2.d,Relationships,33-3041.00,EX,Extent,Parking Enforcement Workers
4.0,06/2008,Analyst,1.B.2.e,Support,33-3041.00,EX,Extent,Parking Enforcement Workers
3.33,06/2008,Analyst,1.B.2.f,Independence,33-3041.00,EX,Extent,Parking Enforcement Workers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-3041.00,VH,Work Value High-Point,Parking Enforcement Workers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-3041.00,VH,Work Value High-Point,Parking Enforcement Workers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-3041.00,VH,Work Value High-Point,Parking Enforcement Workers
5.67,11/2020,Analyst - Transition,1.B.2.a,Achievement,33-3051.00,EX,Extent,Police and Sheriff's Patrol Officers
4.75,11/2020,Analyst - Transition,1.B.2.b,Working Conditions,33-3051.00,EX,Extent,Police and Sheriff's Patrol Officers
5.17,11/2020,Analyst - Transition,1.B.2.c,Recognition,33-3051.00,EX,Extent,Police and Sheriff's Patrol Officers
5.67,11/2020,Analyst - Transition,1.B.2.d,Relationships,33-3051.00,EX,Extent,Police and Sheriff's Patrol Officers
5.67,11/2020,Analyst - Transition,1.B.2.e,Support,33-3051.00,EX,Extent,Police and Sheriff's Patrol Officers
5.67,11/2020,Analyst - Transition,1.B.2.f,Independence,33-3051.00,EX,Extent,Police and Sheriff's Patrol Officers
1.0,11/2020,Analyst - Transition,1.B.2.g,First Work Value High-Point,33-3051.00,VH,Work Value High-Point,Police and Sheriff's Patrol Officers
6.0,11/2020,Analyst - Transition,1.B.2.h,Second Work Value High-Point,33-3051.00,VH,Work Value High-Point,Police and Sheriff's Patrol Officers
5.0,11/2020,Analyst - Transition,1.B.2.i,Third Work Value High-Point,33-3051.00,VH,Work Value High-Point,Police and Sheriff's Patrol Officers
3.33,06/2008,Analyst,1.B.2.a,Achievement,33-3051.04,EX,Extent,Customs and Border Protection Officers
5.17,06/2008,Analyst,1.B.2.b,Working Conditions,33-3051.04,EX,Extent,Customs and Border Protection Officers
3.33,06/2008,Analyst,1.B.2.c,Recognition,33-3051.04,EX,Extent,Customs and Border Protection Officers
3.67,06/2008,Analyst,1.B.2.d,Relationships,33-3051.04,EX,Extent,Customs and Border Protection Officers
5.67,06/2008,Analyst,1.B.2.e,Support,33-3051.04,EX,Extent,Customs and Border Protection Officers
4.0,06/2008,Analyst,1.B.2.f,Independence,33-3051.04,EX,Extent,Customs and Border Protection Officers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-3051.04,VH,Work Value High-Point,Customs and Border Protection Officers
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-3051.04,VH,Work Value High-Point,Customs and Border Protection Officers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-3051.04,VH,Work Value High-Point,Customs and Border Protection Officers
4.0,06/2008,Analyst,1.B.2.a,Achievement,33-3052.00,EX,Extent,Transit and Railroad Police
4.83,06/2008,Analyst,1.B.2.b,Working Conditions,33-3052.00,EX,Extent,Transit and Railroad Police
3.33,06/2008,Analyst,1.B.2.c,Recognition,33-3052.00,EX,Extent,Transit and Railroad Police
5.0,06/2008,Analyst,1.B.2.d,Relationships,33-3052.00,EX,Extent,Transit and Railroad Police
5.0,06/2008,Analyst,1.B.2.e,Support,33-3052.00,EX,Extent,Transit and Railroad Police
5.0,06/2008,Analyst,1.B.2.f,Independence,33-3052.00,EX,Extent,Transit and Railroad Police
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-3052.00,VH,Work Value High-Point,Transit and Railroad Police
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-3052.00,VH,Work Value High-Point,Transit and Railroad Police
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-3052.00,VH,Work Value High-Point,Transit and Railroad Police
4.0,06/2008,Analyst,1.B.2.a,Achievement,33-9011.00,EX,Extent,Animal Control Workers
4.0,06/2008,Analyst,1.B.2.b,Working Conditions,33-9011.00,EX,Extent,Animal Control Workers
2.67,06/2008,Analyst,1.B.2.c,Recognition,33-9011.00,EX,Extent,Animal Control Workers
5.33,06/2008,Analyst,1.B.2.d,Relationships,33-9011.00,EX,Extent,Animal Control Workers
5.0,06/2008,Analyst,1.B.2.e,Support,33-9011.00,EX,Extent,Animal Control Workers
5.33,06/2008,Analyst,1.B.2.f,Independence,33-9011.00,EX,Extent,Animal Control Workers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-9011.00,VH,Work Value High-Point,Animal Control Workers
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-9011.00,VH,Work Value High-Point,Animal Control Workers
5.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-9011.00,VH,Work Value High-Point,Animal Control Workers
5.33,06/2008,Analyst,1.B.2.a,Achievement,33-9021.00,EX,Extent,Private Detectives and Investigators
3.83,06/2008,Analyst,1.B.2.b,Working Conditions,33-9021.00,EX,Extent,Private Detectives and Investigators
4.33,06/2008,Analyst,1.B.2.c,Recognition,33-9021.00,EX,Extent,Private Detectives and Investigators
3.33,06/2008,Analyst,1.B.2.d,Relationships,33-9021.00,EX,Extent,Private Detectives and Investigators
2.67,06/2008,Analyst,1.B.2.e,Support,33-9021.00,EX,Extent,Private Detectives and Investigators
5.33,06/2008,Analyst,1.B.2.f,Independence,33-9021.00,EX,Extent,Private Detectives and Investigators
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-9021.00,VH,Work Value High-Point,Private Detectives and Investigators
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-9021.00,VH,Work Value High-Point,Private Detectives and Investigators
3.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-9021.00,VH,Work Value High-Point,Private Detectives and Investigators
4.0,06/2008,Analyst,1.B.2.a,Achievement,33-9031.00,EX,Extent,Gambling Surveillance Officers and Gambling Investigators
3.67,06/2008,Analyst,1.B.2.b,Working Conditions,33-9031.00,EX,Extent,Gambling Surveillance Officers and Gambling Investigators
3.33,06/2008,Analyst,1.B.2.c,Recognition,33-9031.00,EX,Extent,Gambling Surveillance Officers and Gambling Investigators
2.67,06/2008,Analyst,1.B.2.d,Relationships,33-9031.00,EX,Extent,Gambling Surveillance Officers and Gambling Investigators
5.0,06/2008,Analyst,1.B.2.e,Support,33-9031.00,EX,Extent,Gambling Surveillance Officers and Gambling Investigators
5.0,06/2008,Analyst,1.B.2.f,Independence,33-9031.00,EX,Extent,Gambling Surveillance Officers and Gambling Investigators
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-9031.00,VH,Work Value High-Point,Gambling Surveillance Officers and Gambling Investigators
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-9031.00,VH,Work Value High-Point,Gambling Surveillance Officers and Gambling Investigators
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-9031.00,VH,Work Value High-Point,Gambling Surveillance Officers and Gambling Investigators
3.33,06/2008,Analyst,1.B.2.a,Achievement,33-9032.00,EX,Extent,Security Guards
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,33-9032.00,EX,Extent,Security Guards
3.0,06/2008,Analyst,1.B.2.c,Recognition,33-9032.00,EX,Extent,Security Guards
5.0,06/2008,Analyst,1.B.2.d,Relationships,33-9032.00,EX,Extent,Security Guards
5.33,06/2008,Analyst,1.B.2.e,Support,33-9032.00,EX,Extent,Security Guards
4.67,06/2008,Analyst,1.B.2.f,Independence,33-9032.00,EX,Extent,Security Guards
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-9032.00,VH,Work Value High-Point,Security Guards
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-9032.00,VH,Work Value High-Point,Security Guards
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-9032.00,VH,Work Value High-Point,Security Guards
2.0,06/2008,Analyst,1.B.2.a,Achievement,33-9091.00,EX,Extent,Crossing Guards and Flaggers
1.83,06/2008,Analyst,1.B.2.b,Working Conditions,33-9091.00,EX,Extent,Crossing Guards and Flaggers
2.33,06/2008,Analyst,1.B.2.c,Recognition,33-9091.00,EX,Extent,Crossing Guards and Flaggers
3.33,06/2008,Analyst,1.B.2.d,Relationships,33-9091.00,EX,Extent,Crossing Guards and Flaggers
3.0,06/2008,Analyst,1.B.2.e,Support,33-9091.00,EX,Extent,Crossing Guards and Flaggers
3.0,06/2008,Analyst,1.B.2.f,Independence,33-9091.00,EX,Extent,Crossing Guards and Flaggers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-9091.00,VH,Work Value High-Point,Crossing Guards and Flaggers
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-9091.00,VH,Work Value High-Point,Crossing Guards and Flaggers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-9091.00,VH,Work Value High-Point,Crossing Guards and Flaggers
5.0,06/2008,Analyst,1.B.2.a,Achievement,33-9092.00,EX,Extent,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
2.83,06/2008,Analyst,1.B.2.b,Working Conditions,33-9092.00,EX,Extent,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
3.0,06/2008,Analyst,1.B.2.c,Recognition,33-9092.00,EX,Extent,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
5.67,06/2008,Analyst,1.B.2.d,Relationships,33-9092.00,EX,Extent,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
5.33,06/2008,Analyst,1.B.2.e,Support,33-9092.00,EX,Extent,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
4.67,06/2008,Analyst,1.B.2.f,Independence,33-9092.00,EX,Extent,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-9092.00,VH,Work Value High-Point,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-9092.00,VH,Work Value High-Point,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-9092.00,VH,Work Value High-Point,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
2.67,06/2008,Analyst,1.B.2.a,Achievement,33-9093.00,EX,Extent,Transportation Security Screeners
3.17,06/2008,Analyst,1.B.2.b,Working Conditions,33-9093.00,EX,Extent,Transportation Security Screeners
3.33,06/2008,Analyst,1.B.2.c,Recognition,33-9093.00,EX,Extent,Transportation Security Screeners
5.0,06/2008,Analyst,1.B.2.d,Relationships,33-9093.00,EX,Extent,Transportation Security Screeners
6.0,06/2008,Analyst,1.B.2.e,Support,33-9093.00,EX,Extent,Transportation Security Screeners
3.33,06/2008,Analyst,1.B.2.f,Independence,33-9093.00,EX,Extent,Transportation Security Screeners
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,33-9093.00,VH,Work Value High-Point,Transportation Security Screeners
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,33-9093.00,VH,Work Value High-Point,Transportation Security Screeners
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,33-9093.00,VH,Work Value High-Point,Transportation Security Screeners
4.67,06/2009,Analyst,1.B.2.a,Achievement,33-9099.02,EX,Extent,Retail Loss Prevention Specialists
4.67,06/2009,Analyst,1.B.2.b,Working Conditions,33-9099.02,EX,Extent,Retail Loss Prevention Specialists
3.67,06/2009,Analyst,1.B.2.c,Recognition,33-9099.02,EX,Extent,Retail Loss Prevention Specialists
4.67,06/2009,Analyst,1.B.2.d,Relationships,33-9099.02,EX,Extent,Retail Loss Prevention Specialists
4.33,06/2009,Analyst,1.B.2.e,Support,33-9099.02,EX,Extent,Retail Loss Prevention Specialists
5.33,06/2009,Analyst,1.B.2.f,Independence,33-9099.02,EX,Extent,Retail Loss Prevention Specialists
6.0,06/2009,Analyst,1.B.2.g,First Work Value High-Point,33-9099.02,VH,Work Value High-Point,Retail Loss Prevention Specialists
1.0,06/2009,Analyst,1.B.2.h,Second Work Value High-Point,33-9099.02,VH,Work Value High-Point,Retail Loss Prevention Specialists
2.0,06/2009,Analyst,1.B.2.i,Third Work Value High-Point,33-9099.02,VH,Work Value High-Point,Retail Loss Prevention Specialists
5.0,06/2008,Analyst,1.B.2.a,Achievement,35-1011.00,EX,Extent,Chefs and Head Cooks
4.5,06/2008,Analyst,1.B.2.b,Working Conditions,35-1011.00,EX,Extent,Chefs and Head Cooks
5.33,06/2008,Analyst,1.B.2.c,Recognition,35-1011.00,EX,Extent,Chefs and Head Cooks
4.67,06/2008,Analyst,1.B.2.d,Relationships,35-1011.00,EX,Extent,Chefs and Head Cooks
3.67,06/2008,Analyst,1.B.2.e,Support,35-1011.00,EX,Extent,Chefs and Head Cooks
6.0,06/2008,Analyst,1.B.2.f,Independence,35-1011.00,EX,Extent,Chefs and Head Cooks
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-1011.00,VH,Work Value High-Point,Chefs and Head Cooks
3.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-1011.00,VH,Work Value High-Point,Chefs and Head Cooks
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-1011.00,VH,Work Value High-Point,Chefs and Head Cooks
3.67,06/2008,Analyst,1.B.2.a,Achievement,35-1012.00,EX,Extent,First-Line Supervisors of Food Preparation and Serving Workers
3.17,06/2008,Analyst,1.B.2.b,Working Conditions,35-1012.00,EX,Extent,First-Line Supervisors of Food Preparation and Serving Workers
3.67,06/2008,Analyst,1.B.2.c,Recognition,35-1012.00,EX,Extent,First-Line Supervisors of Food Preparation and Serving Workers
5.67,06/2008,Analyst,1.B.2.d,Relationships,35-1012.00,EX,Extent,First-Line Supervisors of Food Preparation and Serving Workers
4.67,06/2008,Analyst,1.B.2.e,Support,35-1012.00,EX,Extent,First-Line Supervisors of Food Preparation and Serving Workers
4.67,06/2008,Analyst,1.B.2.f,Independence,35-1012.00,EX,Extent,First-Line Supervisors of Food Preparation and Serving Workers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-1012.00,VH,Work Value High-Point,First-Line Supervisors of Food Preparation and Serving Workers
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-1012.00,VH,Work Value High-Point,First-Line Supervisors of Food Preparation and Serving Workers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-1012.00,VH,Work Value High-Point,First-Line Supervisors of Food Preparation and Serving Workers
2.0,06/2008,Analyst,1.B.2.a,Achievement,35-2011.00,EX,Extent,"Cooks, Fast Food"
1.5,06/2008,Analyst,1.B.2.b,Working Conditions,35-2011.00,EX,Extent,"Cooks, Fast Food"
1.67,06/2008,Analyst,1.B.2.c,Recognition,35-2011.00,EX,Extent,"Cooks, Fast Food"
4.33,06/2008,Analyst,1.B.2.d,Relationships,35-2011.00,EX,Extent,"Cooks, Fast Food"
4.0,06/2008,Analyst,1.B.2.e,Support,35-2011.00,EX,Extent,"Cooks, Fast Food"
2.67,06/2008,Analyst,1.B.2.f,Independence,35-2011.00,EX,Extent,"Cooks, Fast Food"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-2011.00,VH,Work Value High-Point,"Cooks, Fast Food"
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-2011.00,VH,Work Value High-Point,"Cooks, Fast Food"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-2011.00,VH,Work Value High-Point,"Cooks, Fast Food"
