Master KSA List,Unnamed: 1,Click to return to the Table of Contents
S0175,Skill in performing root cause analysis.,
S0176,"Skill in administrative planning activities, to include preparation of functional and specific support plans, preparing and managing correspondence, and staffing procedures.",
S0177,Skill in analyzing a target's communication networks.,
S0178,"Skill in analyzing essential network data (e.g., router configuration files, routing protocols).",
S0179,Skill in analyzing language processing tools to provide feedback to enhance tool development.,
S0180,WITHDRAWN: Integrated into S0062,X
S0181,Skill in analyzing midpoint collection data.,
S0182,Skill in analyzing target communications internals and externals collected from wireless LANs.,
S0183,Skill in analyzing terminal or environment collection data.,
S0184,Skill in analyzing traffic to identify network devices.,
S0185,Skill in applying analytical methods typically employed to support planning and to justify recommended strategies and courses of action.,
S0186,Skill in applying crisis planning procedures.,
S0187,"Skill in applying various analytical methods, tools, and techniques (e.g., competing hypotheses; chain of reasoning; scenario methods; denial and deception detection; high impact-low probability; network/association or link analysis; Bayesian, Delphi, and Pattern analyses).",
S0188,"Skill in assessing a target's frame of reference (e.g., motivation, technical capability, organizational structure, sensitivities).",
S0189,Skill in assessing and/or estimating effects generated during and after cyber operations.,
S0190,Skill in assessing current tools to identify needed improvements.,
S0191,Skill in assessing the applicability of available analytical tools to various situations.,
S0192,"Skill in auditing firewalls, perimeters, routers, and intrusion detection systems.",
S0193,Skill in complying with the legal restrictions for targeted information.,
S0194,Skill in conducting non-attributable research.,
S0195,Skill in conducting research using all available sources.,
S0196,Skill in conducting research using deep web.,
S0197,"Skill in conducting social network analysis, buddy list analysis, and/or cookie analysis.",
S0198,Skill in conducting social network analysis.,
S0199,Skill in creating and extracting important information from packet captures.,
S0200,Skill in creating collection requirements in support of data acquisition activities.,
S0201,"Skill in creating plans in support of remote operations. (i.e., hot/warm/cold/alternative sites, disaster recovery).",
S0202,"Skill in data mining techniques (e.g., searching file systems) and analysis.",
S0203,Skill in defining and characterizing all pertinent aspects of the operational environment.,
S0204,Skill in depicting source or collateral data on a network map.,
S0205,Skill in determining appropriate targeting options through the evaluation of available capabilities against desired effects.,
S0206,Skill in determining installed patches on various operating systems and identifying patch signatures.,
S0207,Skill in determining the effect of various router and firewall configurations on traffic patterns and network performance in both LAN and WAN environments.,
S0208,Skill in determining the physical location of network devices.,
S0209,Skill in developing and executing comprehensive cyber operations assessment programs for assessing and validating operational performance characteristics.,
S0210,Skill in developing intelligence reports.,
S0211,Skill in developing or recommending analytic approaches or solutions to problems and situations for which information is incomplete or for which no precedent exists.,
S0212,Skill in disseminating items of highest intelligence value in a timely manner.,
S0213,Skill in documenting and communicating complex technical and programmatic information.,
S0214,Skill in evaluating accesses for intelligence value.,
S0215,Skill in evaluating and interpreting metadata.,
S0216,Skill in evaluating available capabilities against desired effects to provide effective courses of action.,
S0217,"Skill in evaluating data sources for relevance, reliability, and objectivity.",
S0218,"Skill in evaluating information for reliability, validity, and relevance.",
S0219,"Skill in evaluating information to recognize relevance, priority, etc.",
S0220,Skill in exploiting/querying organizational and/or partner collection databases.,
S0221,Skill in extracting information from packet captures.,
S0222,Skill in fusion analysis ,
S0223,Skill in generating operation plans in support of mission and target requirements.,
S0224,Skill in gisting target communications.,
S0225,Skill in identifying a target’s communications networks.,
S0226,Skill in identifying a target's network characteristics. ,
S0227,Skill in identifying alternative analytical interpretations to minimize unanticipated outcomes.,
S0228,"Skill in identifying critical target elements, to include critical target elements for the cyber domain.",
S0229,Skill in identifying cyber threats which may jeopardize organization and/or partner interests.,
S0230,WITHDRAWN: Integrated into S0066,X
S0231,Skill in identifying how a target communicates.,
S0232,Skill in identifying intelligence gaps and limitations.,
S0233,Skill in identifying language issues that may have an impact on organization objectives.,
S0234,Skill in identifying leads for target development.,
S0235,Skill in identifying non-target regional languages and dialects,
S0236,Skill in identifying the devices that work at each level of protocol models.,
S0237,"Skill in identifying, locating, and tracking targets via geospatial analysis techniques",
S0238,Skill in information prioritization as it relates to operations.,
S0239,Skill in interpreting compiled and interpretive programming languages.,
S0240,Skill in interpreting metadata and content as applied by collection systems.,
S0241,"Skill in interpreting traceroute results, as they apply to network analysis and reconstruction. ",
S0242,Skill in interpreting vulnerability scanner results to identify vulnerabilities.,
S0243,"Skill in knowledge management, including technical documentation techniques (e.g., Wiki page).",
S0244,"Skill in managing client relationships, including determining client needs/requirements, managing client expectations, and demonstrating commitment to delivering quality results.",
S0245,Skill in navigating network visualization software.,
S0246,Skill in number normalization.,
S0247,Skill in performing data fusion from existing intelligence for enabling new and continued collection.,
S0248,Skill in performing target system analysis.,
S0249,Skill in preparing and presenting briefings.,
S0250,Skill in preparing plans and related correspondence.,
S0251,Skill in prioritizing target language material.,
S0252,Skill in processing collected data for follow-on analysis.,
S0253,"Skill in providing analysis on target-related matters (e.g., language, cultural, communications).",
S0254,Skill in providing analysis to aid writing phased after action reports.,
S0255,"Skill in providing real-time, actionable geolocation information utilizing target infrastructures.",
S0256,"Skill in providing understanding of target or threat systems through the identification and link analysis of physical, functional, or behavioral relationships.",
S0257,"Skill in reading, interpreting, writing, modifying, and executing simple scripts (e.g., PERL, VBS) on Windows and Unix systems (e.g., those that perform tasks like parsing large data files, automating manual tasks, and fetching/processing remote data).",
S0258,Skill in recognizing and interpreting malicious network activity in traffic.,
S0259,Skill in recognizing denial and deception techniques of the target.,
S0260,Skill in recognizing midpoint opportunities and essential information.,
S0261,Skill in recognizing relevance of information.,
S0262,Skill in recognizing significant changes in a target’s communication patterns.,
S0263,Skill in recognizing technical information that may be used for leads for metadata analysis.,
S0264,"Skill in recognizing technical information that may be used for leads to enable remote operations (data includes users, passwords, email addresses, IP ranges of the target, frequency in DNI behavior, mail servers, domain servers, SMTP header information).",
S0265,Skill in recognizing technical information that may be used for target development including intelligence development. ,
S0266,"Skill in relevant programming languages (e.g., C++, Python, etc.). ",
S0267,Skill in remote command line and Graphic User Interface (GUI) tool usage.,
S0268,Skill in researching essential information.,
S0269,Skill in researching vulnerabilities and exploits utilized in traffic.,
S0270,"Skill in reverse engineering (e.g., hex editing, binary packaging utilities, debugging, and strings analysis) to identify function and ownership of remote tools.",
S0271,Skill in reviewing and editing assessment products.,
S0272,Skill in reviewing and editing intelligence products from various sources for cyber operations.,
S0273,Skill in reviewing and editing plans.,
S0274,Skill in reviewing and editing target materials.,
S0275,Skill in server administration.,
S0276,"Skill in survey, collection, and analysis of wireless LAN metadata.",
S0277,"Skill in synthesizing, analyzing, and prioritizing meaning across data sets.",
S0278,"Skill in tailoring analysis to the necessary levels (e.g., classification and organizational).",
S0279,Skill in target development in direct support of collection operations.,
S0280,"Skill in target network anomaly identification (e.g., intrusions, dataflow or processing, target implementation of new technologies).",
S0281,Skill in technical writing.,
S0282,Skill in testing and evaluating tools for implementation.,
S0283,Skill in transcribing target language communications.,
S0284,Skill in translating target graphic and/or voice language materials.,
S0285,Skill in using Boolean operators to construct simple and complex queries.,
S0286,Skill in using databases to identify target-relevant information.,
S0287,Skill in using geospatial data and applying geospatial resources.,
S0288,"Skill in using multiple analytic tools, databases, and techniques (e.g., Analyst’s Notebook, A-Space, Anchory, M3, divergent/convergent thinking, link charts, matrices, etc.).",
S0289,"Skill in using multiple search engines (e.g., Google, Yahoo, LexisNexis, DataStar) and tools in conducting open-source searches.",
S0290,Skill in using non-attributable networks.,
S0291,"Skill in using research methods including multiple, different sources to reconstruct a target network.",
S0292,Skill in using targeting databases and software packages.,
S0293,"Skill in using tools, techniques, and procedures to remotely exploit and establish persistence on a target.",
S0294,Skill in using trace route tools and interpreting the results as they apply to network analysis and reconstruction.,
S0295,"Skill in using various open source data collection tools (online trade, DNS, mail, etc.).",
S0296,"Skill in utilizing feedback to improve processes, products, and services.",
S0297,"Skill in utilizing virtual collaborative workspaces and/or tools (e.g., IWS, VTCs, chat rooms, SharePoint).",
S0298,"Skill in verifying the integrity of all files. (e.g., checksums, Exclusive OR, secure hashes, check constraints, etc.).",
S0299,"Skill in wireless network target analysis, templating, and geolocation.",
S0300,Skill in writing (and submitting) requirements to meet gaps in technical capabilities.,
S0301,"Skill in writing about facts and ideas in a clear, convincing, and organized manner.",
S0302,Skill in writing effectiveness reports.,
S0303,"Skill in writing, reviewing and editing cyber-related Intelligence/assessment products from multiple sources.",
S0304,"Skill to access information on current assets available, usage.",
S0305,Skill to access the databases where plans/directives/guidance are maintained.,
S0306,Skill to analyze strategic guidance for issues requiring clarification and/or additional guidance.,
S0307,Skill to analyze target or threat sources of strength and morale.,
S0308,Skill to anticipate intelligence capability employment requirements.,
S0309,Skill to anticipate key target or threat activities which are likely to prompt a leadership decision.,
S0310,Skill to apply analytical standards to evaluate intelligence products.,
S0311,"Skill to apply the capabilities, limitations and tasking methodologies of available platforms, sensors, architectures and apparatus as they apply to organization objectives.",
S0312,Skill to apply the process used to assess the performance and impact of cyber operations.,
S0313,"Skill to articulate a needs statement/requirement and integrate new and emerging collection capabilities, accesses and/or processes into collection operations.",
S0314,Skill to articulate intelligence capabilities available to support execution of the plan.,
S0315,Skill to articulate the needs of joint planners to all-source analysts.,
S0316,Skill to associate Intelligence gaps to priority information requirements and observables.,
S0317,Skill to compare indicators/observables with requirements.,
S0318,Skill to conceptualize the entirety of the intelligence process in the multiple domains and dimensions.,
S0319,Skill to convert intelligence requirements into intelligence production tasks.,
S0320,Skill to coordinate the development of tailored intelligence products.,
S0321,Skill to correlate intelligence priorities to the allocation of intelligence resources/assets.,
S0322,Skill to craft indicators of operational progress/success.,
S0323,Skill to create and maintain up-to-date planning documents and tracking of services/production.,
S0324,Skill to determine feasibility of collection.,
S0325,Skill to develop a collection plan that clearly shows the discipline that can be used to collect the information needed.,
S0326,Skill to distinguish between notional and actual resources and their applicability to the plan under development.,
S0327,Skill to ensure that the collection strategy leverages all available resources. ,
S0328,"Skill to evaluate factors of the operational environment to objectives, and information requirements.",
S0329,Skill to evaluate requests for information to determine if response information exists.,
S0330,"Skill to evaluate the capabilities, limitations and tasking methodologies of organic, theater, national, coalition and other collection capabilities. ",
S0331,Skill to express orally and in writing the relationship between intelligence capability limitations and decision-making risk and impacts on the overall operation.,
S0332,Skill to extract information from available tools and applications associated with collection requirements and collection operations management.,
S0333,Skill to graphically depict decision support materials containing intelligence and partner capability estimates.,
S0334,"Skill to identify and apply tasking, collection, processing, exploitation and dissemination to associated collection disciplines. ",
S0335,Skill to identify Intelligence gaps.,
S0336,Skill to identify when priority information requirements are satisfied.,
S0337,Skill to implement established procedures for evaluating collection management and operations activities.,
S0338,Skill to interpret planning guidance to discern level of analytical support required.,
S0339,"Skill to interpret readiness reporting, its operational relevance and intelligence collection impact.",
S0340,Skill to monitor target or threat situation and environmental factors.,
S0341,Skill to monitor threat effects to partner capabilities and maintain a running estimate.,
S0342,"Skill to optimize collection system performance through repeated adjustment, testing, and re-adjustment.",
S0343,"Skill to orchestrate intelligence planning teams, coordinate collection and production support, and monitor status.",
S0344,"Skill to prepare and deliver reports, presentations and briefings, to include using visual aids or presentation technology.",
S0345,Skill to relate intelligence resources/assets to anticipated intelligence requirements.,
S0346,Skill to resolve conflicting collection requirements.,
S0347,Skill to review performance specifications and historical information about collection assets.,
S0348,Skill to specify collections and/or taskings that must be conducted in the near term.,
S0349,Skill to synchronize operational assessment procedures with the critical information requirement process.,
S0350,Skill to synchronize planning activities and required intelligence support.,
S0351,"Skill to translate the capabilities, limitations and tasking methodologies of organic, theater, national, coalition and other collection capabilities.",
S0352,Skill to use collaborative tools and environments for collection operations.,
S0353,Skill to use systems and/or tools to track collection requirements and determine if they are satisfied.,
S0354,Skill in creating policies that reflect the business’s core privacy objectives.,
S0355,Skill in negotiating vendor agreements and evaluating vendor privacy practices.,
S0356,"Skill in communicating with all levels of management including Board members (e.g., interpersonal skills, approachability, effective listening skills, appropriate use of style and language for the audience). ",
S0357,Skill to anticipate new security threats.,
S0358,Skill to remain aware of evolving technical infrastructures.,
S0359,Skill to use critical thinking to analyze organizational patterns and relationships.,
S0360,Skill to analyze and assess internal and external partner cyber operations capabilities and tools.,
S0361,Skill to analyze and assess internal and external partner intelligence processes and the development of information requirements and essential information.,
S0362,"Skill to analyze and assess internal and external partner organization capabilities and limitations (those with tasking, collection, processing, exploitation and dissemination responsibilities).",
S0363,Skill to analyze and assess internal and external partner reporting.,
S0364,Skill to develop insights about the context of an organization’s threat environment,
S0365,Skill to design incident response for cloud service models.,
S0366,Skill to identify successful capabilities to find solutions to less common and more complex system problems.,
S0367,"Skill to apply cybersecurity and privacy principles to organizational requirements (relevant to confidentiality, integrity, availability, authentication, non-repudiation).",
S0368,"Skill to use risk scoring to inform performance-based and cost-effective approaches to help organizations to identify, assess, and manage cybersecurity risk.",
S0369,"Skill to identify sources, characteristics, and uses of the organization’s data assets.",
S0370,Skill to use cyber defense Service Provider reporting structure and processes within one’s own organization.,
S0371,Skill to respond and take local actions in response to threat sharing alerts from service providers.,
S0372,"Skill to translate, track, and prioritize information needs and intelligence collection requirements across the extended enterprise.",
S0373,Skill to ensure that accountability information is collected for information system and information and communications technology supply chain infrastructure components.,
S0374,Skill to identify cybersecurity and privacy issues that stem from connections with internal and external customers and partner organizations.,
S0375,Skill in developing information requirements.,
S0376,"Skill in troubleshooting network equipment (e.g., routers, switches).",
S0377,"Skill in developing curriculum standards, curriculum, courses and learning activities.",
,,
Abilities,,
A0001,Ability to identify systemic security issues based on the analysis of vulnerability and configuration data.,
A0002,Ability to match the appropriate knowledge repository technology for a given application or environment.,
A0003,Ability to determine the validity of technology trend data.,
A0004,Ability to develop curriculum that speaks to the topic at the appropriate level for the target audience.,
A0005,Ability to decrypt digital data collections.,
A0006,"Ability to prepare and deliver education and awareness briefings to ensure that systems, network, and data users are aware of and adhere to systems security policies and procedures.",
A0007,Ability to tailor code analysis for application-specific concerns.,
A0008,"Ability to apply the methods, standards, and approaches for describing, analyzing, and documenting an organization's enterprise information technology (IT) architecture (e.g., Open Group Architecture Framework [TOGAF], Department of Defense Architecture Framework [DoDAF], Federal Enterprise Architecture Framework [FEAF]).",
A0009,Ability to apply supply chain risk management standards.,
A0010,Ability to analyze malware.,
A0011,Ability to answer questions in a clear and concise manner.,
A0012,Ability to ask clarifying questions.,
A0013,"Ability to communicate complex information, concepts, or ideas in a confident and well-organized manner through verbal, written, and/or visual means. ",
A0014,Ability to communicate effectively when writing.,
A0015,Ability to conduct vulnerability scans and recognize vulnerabilities in security systems.,
A0016,Ability to facilitate small group discussions.,
A0017,Ability to gauge learner understanding and knowledge level.,
A0018,Ability to prepare and present briefings.,
A0019,Ability to produce technical documentation.,
A0020,Ability to provide effective feedback to students for improving learning.,
A0021,"Ability to use and understand complex mathematical concepts (e.g., discrete math).",
A0022,Ability to apply principles of adult learning.,
A0023,Ability to design valid and reliable assessments.,
A0024,Ability to develop clear directions and instructional materials.,
A0025,"Ability to accurately define incidents, problems, and events in the trouble ticketing system.",
A0026,Ability to analyze test data.,
A0027,Ability to apply an organization's goals and objectives to develop and maintain architecture.,
A0028,Ability to assess and forecast manpower requirements to meet organizational objectives.,
A0029,Ability to build complex data structures and high-level programming languages.,
A0030,"Ability to collect, verify, and validate test data.",
A0031,Ability to conduct and implement market research to understand government and industry capabilities and appropriate pricing.,
A0032,Ability to develop curriculum for use within a virtual environment.,
A0033,"Ability to develop policy, plans, and strategy in compliance with laws, regulations, policies, and standards in support of organizational cyber activities.",
A0034,"Ability to develop, update, and/or maintain standard operating procedures (SOPs).",
A0035,Ability to dissect a problem and examine the interrelationships between data that may appear unrelated.,
A0036,Ability to identify basic common coding flaws at a high level.,
A0037,Ability to leverage best practices and lessons learned of external organizations and academic institutions dealing with cyber issues.,
A0038,Ability to optimize systems to meet enterprise performance requirements.,
A0039,Ability to oversee the development and update of the life cycle cost estimate.,
A0040,Ability to translate data and test results into evaluative conclusions.,
A0041,"Ability to use data visualization tools (e.g., Flare, HighCharts, AmCharts, D3.js, Processing, Google Visualization API, Tableau, Raphael.js).",
A0042,Ability to develop career path opportunities.,
A0043,Ability to conduct forensic analyses in and for both Windows and Unix/Linux environments.,
A0044,"Ability to apply programming language structures (e.g., source code review) and logic.",
A0045,Ability to evaluate/ensure the trustworthiness of the supplier and/or product.,
A0046,"Ability to monitor and assess the potential impact of emerging technologies on laws, regulations, and/or policies.",
A0047,"Ability to develop secure software according to secure software deployment methodologies, tools, and practices.",
A0048,"Ability to apply network security architecture concepts including topology, protocols, components, and principles (e.g., application of defense-in-depth).",
A0049,"Ability to apply secure system design tools, methods and techniques.",
A0050,"Ability to apply system design tools, methods, and techniques, including automated systems analysis and design tools.",
A0051,Ability to execute technology integration processes.,
A0052,"Ability to operate network equipment including hubs, routers, switches, bridges, servers, transmission media, and related hardware.",
A0053,Ability to determine the validity of workforce trend data.,
A0054,Ability to apply the Instructional System Design (ISD) methodology.,
A0055,"Ability to operate common network tools (e.g., ping, traceroute, nslookup).",
A0056,Ability to ensure security practices are followed throughout the acquisition process.,
A0057,Ability to tailor curriculum that speaks to the topic at the appropriate level for the target audience.,
A0058,"Ability to execute OS command line (e.g., ipconfig, netstat, dir, nbtstat).",
A0059,Ability to operate the organization's LAN/WAN pathways.,
A0060,Ability to build architectures and frameworks.,
A0061,Ability to design architectures and frameworks.,
A0062,Ability to monitor measures or indicators of system performance and availability.,
A0063,"Ability to operate different electronic communication systems and methods (e.g., e-mail, VOIP, IM, web forums, Direct Video Broadcasts).",
A0064,Ability to interpret and translate customer requirements into operational capabilities. ,
A0065,Ability to monitor traffic flows across the network.,
A0066,"Ability to accurately and completely source all data used in intelligence, assessment and/or planning products.",
A0067,"Ability to adjust to and operate in a diverse, unpredictable, challenging, and fast-paced work environment.",
A0068,Ability to apply approved planning development and staffing processes.,
A0069,Ability to apply collaborative skills and strategies.,
A0070,Ability to apply critical reading/thinking skills.,
A0071,Ability to apply language and cultural expertise to analysis.,
A0072,Ability to clearly articulate intelligence requirements into well-formulated research questions and data tracking variables for inquiry tracking purposes.,
A0073,Ability to clearly articulate intelligence requirements into well-formulated research questions and requests for information.,
A0074,Ability to collaborate effectively with others.,
A0075,"WITHDRAWN: Ability to communicate complex information, concepts, or ideas in a confident and well-organized manner through verbal, written, and/or visual means.",X
A0076,Ability to coordinate and collaborate with analysts regarding surveillance requirements and essential information development.,
A0077,Ability to coordinate cyber operations with other organization functions or support activities.,
A0078,"Ability to coordinate, collaborate and disseminate information to subordinate, lateral and higher-level organizations.",
A0079,Ability to correctly employ each organization or element into the collection plan and matrix.,
A0080,Ability to develop or recommend analytic approaches or solutions to problems and situations for which information is incomplete or for which no precedent exists.,
A0081,Ability to develop or recommend planning solutions to problems and situations for which no precedent exists.,
A0082,Ability to effectively collaborate via virtual teams.,
A0083,"Ability to evaluate information for reliability, validity, and relevance.",
A0084,"Ability to evaluate, analyze, and synthesize large quantities of data (which may be fragmented and contradictory) into high quality, fused targeting/intelligence products.",
A0085,Ability to exercise judgment when policies are not well-defined.,
A0086,Ability to expand network access by conducting target analysis and collection to identify targets of interest.,
A0087,Ability to focus research efforts to meet the customer’s decision-making needs.,
A0088,"Ability to function effectively in a dynamic, fast-paced environment.",
A0089,"Ability to function in a collaborative environment, seeking continuous consultation with other analysts and experts—both internal and external to the organization—to leverage analytical and technical expertise.",
A0090,Ability to identify external partners with common cyber operations interests.,
A0091,Ability to identify intelligence gaps.,
A0092,Ability to identify/describe target vulnerability.,
A0093,Ability to identify/describe techniques/methods for conducting technical exploitation of the target.,
A0094,"Ability to interpret and apply laws, regulations, policies, and guidance relevant to organization cyber objectives.",
A0095,Ability to interpret and translate customer requirements into operational action.,
A0096,Ability to interpret and understand complex and rapidly evolving concepts.,
A0097,Ability to monitor system operations and react to events in response to triggers and/or observation of trends or unusual activity. ,
A0098,"Ability to participate as a member of planning teams, coordination groups, and task forces as necessary.",
A0099,"Ability to perform network collection tactics, techniques, and procedures to include decryption capabilities/tools.",
A0100,Ability to perform wireless collection procedures to include decryption capabilities/tools.,
A0101,Ability to recognize and mitigate cognitive biases which may affect analysis.,
A0102,Ability to recognize and mitigate deception in reporting and analysis.,
A0103,Ability to review processed target language materials for accuracy and completeness.,
A0104,Ability to select the appropriate implant to achieve operational goals.,
A0105,Ability to tailor technical and planning information to a customer’s level of understanding.,
A0106,Ability to think critically.,
A0107,Ability to think like threat actors.,
A0108,Ability to understand objectives and effects.,
A0109,Ability to utilize multiple intelligence sources across all intelligence disciplines.,
A0110,Ability to monitor advancements in information privacy laws to ensure organizational adaptation and compliance.,
A0111,"Ability to work across departments and business units to implement organization’s privacy principles and programs, and align privacy objectives with security objectives. ",
A0112,Ability to monitor advancements in information privacy technologies to ensure organizational adaptation and compliance.,
A0113,Ability to determine whether a security incident violates a privacy principle or legal standard requiring specific legal action.,
A0114,Ability to develop or procure curriculum that speaks to the topic at the appropriate level for the target.,
A0115,"Ability to work across departments and business units to implement organization’s privacy principles and programs, and align privacy objectives with security objectives.",
A0116,Ability to prioritize and allocate cybersecurity resources correctly and efficiently.,
A0117,"Ability to relate strategy, business, and technology in the context of organizational dynamics.",
A0118,"Ability to understand technology, management, and leadership issues related to organization processes and problem solving.",
A0119,Ability to understand the basic concepts and issues related to cyber and its organizational impact.,
A0120,Ability to share meaningful insights about the context of an organization’s threat environment that improve its risk management posture.,
A0121,Ability to design incident response for cloud service models.,
A0122,Ability to design capabilities to find solutions to less common and more complex system problems.,
A0123,"Ability to apply cybersecurity and privacy principles to organizational requirements (relevant to confidentiality, integrity, availability, authentication, non-repudiation).",
A0124,Ability to establish and maintain automated security control assessments,
A0125,Ability to author a privacy disclosure statement based on current laws.,
A0126,"Ability to track the location and configuration of networked devices and software across departments, locations, facilities and, potentially, supporting business functions.",
A0127,Ability to deploy continuous monitoring technologies and tools.,
A0128,Ability to apply techniques for detecting host and network-based intrusions using intrusion detection technologies.,
A0129,Ability to ensure information security management processes are integrated with strategic and operational planning processes.,
A0130,Ability to ensure that senior officials within the organization provide information security for the information and systems that support the operations and assets under their control.,
A0131,"Ability to ensure the organization has adequately trained personnel to assist in complying with security requirements in legislation, Executive Orders, policies, directives, instructions, standards, and guidelines.",
A0132,"Ability to coordinate with senior leadership of an organization to provide a comprehensive, organization-wide, holistic approach for addressing risk—an approach that provides a greater understanding of the integrated operations of the organization.",
A0133,Ability to coordinate with senior leadership of an organization to develop a risk management strategy for the organization providing a strategic view of security-related risks for the organization.,
A0134,Ability to coordinate with senior leadership of an organization to facilitate the sharing of risk-related information among authorizing officials and other senior leaders within the organization.,
A0135,Ability to coordinate with senior leadership of an organization to provide oversight for all risk management-related activities across the organization to help ensure consistent and effective risk acceptance decisions.,
A0136,Ability to coordinate with senior leadership of an organization to ensure that authorization decisions consider all factors necessary for mission and business success.,
A0137,"Ability to coordinate with senior leadership of an organization to provide an organization-wide forum to consider all sources of risk (including aggregated risk) to organizational operations and assets, individuals, other organizations, and the Nation.",
A0138,Ability to coordinate with senior leadership of an organization to promote cooperation and collaboration among authorizing officials to include authorization actions requiring shared responsibility.,
A0139,"Ability to coordinate with senior leadership of an organization to ensure that the shared responsibility for supporting organizational mission/business functions using external providers of systems, services, and applications receives the needed visibility and is elevated to the appropriate decision-making authorities.",
A0140,Ability to coordinate with senior leadership of an organization to identify the organizational risk posture based on the aggregated risk from the operation and use of the systems for which the organization is responsible.,
A0141,Ability to work closely with authorizing officials and their designated representatives to help ensure that an organization-wide security program is effectively implemented resulting in adequate security for all organizational systems and environments of operation.,
A0142,"Ability to work closely with authorizing officials and their designated representatives to help ensure that security considerations are integrated into programming/planning/budgeting cycles, enterprise architectures, and acquisition/system development life cycles.",
A0143,Ability to work closely with authorizing officials and their designated representatives to help ensure that organizational systems and common controls are covered by approved security plans and possess current authorizations.,
A0144,"Ability to work closely with authorizing officials and their designated representatives to help ensure that security-related activities required across the organization are accomplished in an efficient, cost-effective, and timely manner.",
A0145,Ability to work closely with authorizing officials and their designated representatives to help ensure that there is centralized reporting of security-related activities.,
A0146,Ability to establish the rules for appropriate use and protection of the information and retains that responsibility even when the information is shared with or provided to other organizations.,
A0147,"Ability to approve security plans, memorandums of agreement or understanding, plans of action and milestones, and determine whether significant changes in the systems or environments of operation require reauthorization.",
A0148,"Ability to serve as the primary liaison between the enterprise architect and the systems security engineer and coordinates with system owners, common control providers, and system security officers on the allocation of security controls as system-specific, hybrid, or common controls.",
A0149,"Ability, in close coordination with system security officers, advise authorizing officials, chief information officers, senior information security officers, and the senior accountable official for risk management/risk executive (function), on a range of security-related issues (e.g. establishing system boundaries; assessing the severity of weaknesses and deficiencies in the system; plans of action and milestones; risk mitigation approaches; security alerts; and potential adverse effects of identified vulnerabilities).",
A0150,Ability to conduct systems security engineering activities (NIST SP 800-160).,
A0151,"Ability to capture and refine security requirements and ensure that the requirements are effectively integrated into the component products and systems through purposeful security architecting, design, development, and configuration.",
A0152,"Ability to employ best practices when implementing security controls within a system including software engineering methodologies; system and security engineering principles; secure design, secure architecture, and secure coding techniques.",
A0153,"Ability to coordinate their security-related activities with security architects, senior information security officers, system owners, common control providers, and system security officers.",
A0154,"Ability to conduct a comprehensive assessment of the management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine the effectiveness of the controls (i.e., the extent to which the security controls are implemented correctly, operating as intended, and producing the desired outcome with respect to meeting the security requirements for the system).",
A0155,Ability to provide an assessment of the severity of weaknesses or deficiencies discovered in the system and its environment of operation and recommend corrective actions to address identified vulnerabilities.,
A0156,Ability to prepare the final security assessment report containing the results and findings from the assessment.,
A0157,Ability to assesses a security plan to help ensure that the plan provides a set of security controls for the system that meet the stated security requirements.,
A0158,Ability to ensure that functional and security requirements are appropriately addressed in a contract and that the contractor meets the functional and security requirements as stated in the contract.,
A0159,"Ability to interpret the information collected by network tools (e.g. Nslookup, Ping, and Traceroute).",
A0160,"Ability to translate, track, and prioritize information needs and intelligence collection requirements across the extended enterprise.",
A0161,"Ability to integrate information security requirements into the acquisition process; using applicable baseline security controls as one of the sources for security requirements; ensuring a robust software quality control process; and establishing multiple sources (e.g., delivery routes, for critical system elements).",
A0162,"Ability to ensure information system security, acquisition personnel, legal counsel, and other appropriate advisors and stakeholders are participating in decision making from system concept definition/review and are involved in, or approve of, each milestone decision through the entire system life cycle for systems.",
A0163,"Ability to interpret Communications Security (COMSEC) terminology, guidelines and procedures.",
A0164,Ability to identify the roles and responsibilities for appointed Communications Security (COMSEC) personnel.,
A0165,"Ability to manage Communications Security (COMSEC) material accounting, control and use procedure.",
A0166,Ability to identify types of Communications Security (COMSEC) Incidents and how they’re reported.,
A0167,Ability to recognize the importance of auditing Communications Security (COMSEC) material and accounts.,
A0168,Ability to Identify the requirements of In-Process accounting for Communications Security (COMSEC).,
A0170,Ability to identify critical infrastructure systems with information communication technology that were designed without system security considerations.,
A0171,Ability to conduct training and education needs assessment.,
A0172,Ability to set up a physical or logical sub-networks that separates an internal local area network (LAN) from other untrusted networks.,
A0173,Ability to recognize that changes to systems or environment can change residual risks in relation to risk appetite.,
A0174,Ability to find and navigate the dark web using the TOR network to locate markets and forums.,
A0175,Ability to examine digital media on multiple operating system platforms.,
A0176,"Ability to maintain databases. (i.e., backup, restore, delete data, transaction log files, etc.).",
A0177,Ability to recognize the unique aspects of the Communications Security (COMSEC) environment and hierarchy.,
A0178,Ability to leverage collection methodologies to meet organization objectives.,
